ID	Locale	Value	"Scientific Notation"
3294	pt_PT	-9,3456E-2	true
3295	pt_PT	-0,093	false
3296	pt_PT	1,023E7	true
3297	pt_PT	10 230 000	false
3298	pt_PT	1,23123456789099E2	true
3299	pt_PT	123,123	false
3300	qut_GT	1E3	true
3301	qut_GT	1,000	false
3302	qut_GT	-2E3	true
3303	qut_GT	-2,000	false
3304	qut_GT	3.98E2	true
3305	qut_GT	398	false
3306	qut_GT	4E-2	true
3307	qut_GT	0.04	false
3308	qut_GT	-5E-1	true
3309	qut_GT	-0.5	false
3310	qut_GT	6E-1	true
3311	qut_GT	0.6	false
3312	qut_GT	-7E-1	true
3313	qut_GT	-0.7	false
3314	qut_GT	8E10	true
3315	qut_GT	80,000,000,000	false
3316	qut_GT	-9.3456E-2	true
3317	qut_GT	-0.093	false
3318	qut_GT	1.023E7	true
3319	qut_GT	10,230,000	false
3320	qut_GT	1.23123456789099E2	true
3321	qut_GT	123.123	false
3322	quz_BO	1E3	true
3323	quz_BO	1,000	false
3324	quz_BO	-2E3	true
3325	quz_BO	-2,000	false
3326	quz_BO	3.98E2	true
3327	quz_BO	398	false
3328	quz_BO	4E-2	true
3329	quz_BO	0.04	false
3330	quz_BO	-5E-1	true
3331	quz_BO	-0.5	false
3332	quz_BO	6E-1	true
3333	quz_BO	0.6	false
3334	quz_BO	-7E-1	true
3335	quz_BO	-0.7	false
3336	quz_BO	8E10	true
3337	quz_BO	80,000,000,000	false
3338	quz_BO	-9.3456E-2	true
3339	quz_BO	-0.093	false
3340	quz_BO	1.023E7	true
3341	quz_BO	10,230,000	false
3342	quz_BO	1.23123456789099E2	true
3343	quz_BO	123.123	false
3344	quz_EC	1E3	true
3345	quz_EC	1,000	false
3346	quz_EC	-2E3	true
3347	quz_EC	-2,000	false
3348	quz_EC	3.98E2	true
3349	quz_EC	398	false
3350	quz_EC	4E-2	true
3351	quz_EC	0.04	false
3352	quz_EC	-5E-1	true
3353	quz_EC	-0.5	false
3354	quz_EC	6E-1	true
3355	quz_EC	0.6	false
3356	quz_EC	-7E-1	true
3357	quz_EC	-0.7	false
3358	quz_EC	8E10	true
3359	quz_EC	80,000,000,000	false
3360	quz_EC	-9.3456E-2	true
3361	quz_EC	-0.093	false
3362	quz_EC	1.023E7	true
3363	quz_EC	10,230,000	false
3364	quz_EC	1.23123456789099E2	true
3365	quz_EC	123.123	false
3366	quz_PE	1E3	true
3367	quz_PE	1,000	false
3368	quz_PE	-2E3	true
3369	quz_PE	-2,000	false
3370	quz_PE	3.98E2	true
3371	quz_PE	398	false
3372	quz_PE	4E-2	true
3373	quz_PE	0.04	false
3374	quz_PE	-5E-1	true
3375	quz_PE	-0.5	false
3376	quz_PE	6E-1	true
3377	quz_PE	0.6	false
3378	quz_PE	-7E-1	true
3379	quz_PE	-0.7	false
3380	quz_PE	8E10	true
3381	quz_PE	80,000,000,000	false
3382	quz_PE	-9.3456E-2	true
3383	quz_PE	-0.093	false
3384	quz_PE	1.023E7	true
3385	quz_PE	10,230,000	false
3386	quz_PE	1.23123456789099E2	true
3387	quz_PE	123.123	false
3388	rm_CH	1E3	true
3389	rm_CH	1’000	false
3390	rm_CH	−2E3	true
3391	rm_CH	−2’000	false
3392	rm_CH	3.98E2	true
3393	rm_CH	398	false
3394	rm_CH	4E−2	true
3395	rm_CH	0.04	false
3396	rm_CH	−5E−1	true
3397	rm_CH	−0.5	false
3398	rm_CH	6E−1	true
3399	rm_CH	0.6	false
3400	rm_CH	−7E−1	true
3401	rm_CH	−0.7	false
3402	rm_CH	8E10	true
3403	rm_CH	80’000’000’000	false
3404	rm_CH	−9.3456E−2	true
3405	rm_CH	−0.093	false
3406	rm_CH	1.023E7	true
3407	rm_CH	10’230’000	false
3408	rm_CH	1.23123456789099E2	true
3409	rm_CH	123.123	false
3410	ro_RO	1E3	true
3411	ro_RO	1.000	false
3412	ro_RO	-2E3	true
3413	ro_RO	-2.000	false
3414	ro_RO	3,98E2	true
3415	ro_RO	398	false
3416	ro_RO	4E-2	true
3417	ro_RO	0,04	false
3418	ro_RO	-5E-1	true
3419	ro_RO	-0,5	false
3420	ro_RO	6E-1	true
3421	ro_RO	0,6	false
3422	ro_RO	-7E-1	true
3423	ro_RO	-0,7	false
3424	ro_RO	8E10	true
3425	ro_RO	80.000.000.000	false
3426	ro_RO	-9,3456E-2	true
3427	ro_RO	-0,093	false
3428	ro_RO	1,023E7	true
3429	ro_RO	10.230.000	false
3430	ro_RO	1,23123456789099E2	true
3431	ro_RO	123,123	false
3432	ru_RU	1E3	true
3433	ru_RU	1 000	false
3434	ru_RU	-2E3	true
3435	ru_RU	-2 000	false
3436	ru_RU	3,98E2	true
3437	ru_RU	398	false
3438	ru_RU	4E-2	true
3439	ru_RU	0,04	false
3440	ru_RU	-5E-1	true
3441	ru_RU	-0,5	false
3442	ru_RU	6E-1	true
3443	ru_RU	0,6	false
3444	ru_RU	-7E-1	true
3445	ru_RU	-0,7	false
3446	ru_RU	8E10	true
3447	ru_RU	80 000 000 000	false
3448	ru_RU	-9,3456E-2	true
3449	ru_RU	-0,093	false
3450	ru_RU	1,023E7	true
3451	ru_RU	10 230 000	false
3452	ru_RU	1,23123456789099E2	true
3453	ru_RU	123,123	false
3454	rw_RW	1E3	true
3455	rw_RW	1.000	false
3456	rw_RW	-2E3	true
3457	rw_RW	-2.000	false
3458	rw_RW	3,98E2	true
3459	rw_RW	398	false
3460	rw_RW	4E-2	true
3461	rw_RW	0,04	false
3462	rw_RW	-5E-1	true
3463	rw_RW	-0,5	false
3464	rw_RW	6E-1	true
3465	rw_RW	0,6	false
3466	rw_RW	-7E-1	true
3467	rw_RW	-0,7	false
3468	rw_RW	8E10	true
3469	rw_RW	80.000.000.000	false
3470	rw_RW	-9,3456E-2	true
3471	rw_RW	-0,093	false
3472	rw_RW	1,023E7	true
3473	rw_RW	10.230.000	false
3474	rw_RW	1,23123456789099E2	true
3475	rw_RW	123,123	false
3476	sah_RU	1E3	true
3477	sah_RU	1,000	false
3478	sah_RU	-2E3	true
3479	sah_RU	-2,000	false
3480	sah_RU	3.98E2	true
3481	sah_RU	398	false
3482	sah_RU	4E-2	true
3483	sah_RU	0.04	false
3484	sah_RU	-5E-1	true
3485	sah_RU	-0.5	false
3486	sah_RU	6E-1	true
3487	sah_RU	0.6	false
3488	sah_RU	-7E-1	true
3489	sah_RU	-0.7	false
3490	sah_RU	8E10	true
3491	sah_RU	80,000,000,000	false
3492	sah_RU	-9.3456E-2	true
3493	sah_RU	-0.093	false
3494	sah_RU	1.023E7	true
3495	sah_RU	10,230,000	false
3496	sah_RU	1.23123456789099E2	true
3497	sah_RU	123.123	false
3498	sa_IN	1E3	true
3499	sa_IN	1,000	false
3500	sa_IN	-2E3	true
3501	sa_IN	-2,000	false
3502	sa_IN	3.98E2	true
3503	sa_IN	398	false
3504	sa_IN	4E-2	true
3505	sa_IN	0.04	false
3506	sa_IN	-5E-1	true
3507	sa_IN	-0.5	false
3508	sa_IN	6E-1	true
3509	sa_IN	0.6	false
3510	sa_IN	-7E-1	true
3511	sa_IN	-0.7	false
3512	sa_IN	8E10	true
3513	sa_IN	80,000,000,000	false
3514	sa_IN	-9.3456E-2	true
3515	sa_IN	-0.093	false
3516	sa_IN	1.023E7	true
3517	sa_IN	10,230,000	false
3518	sa_IN	1.23123456789099E2	true
3519	sa_IN	123.123	false
3520	se_FI	1E3	true
3521	se_FI	1,000	false
3522	se_FI	-2E3	true
3523	se_FI	-2,000	false
3524	se_FI	3.98E2	true
3525	se_FI	398	false
3526	se_FI	4E-2	true
3527	se_FI	0.04	false
3528	se_FI	-5E-1	true
3529	se_FI	-0.5	false
3530	se_FI	6E-1	true
3531	se_FI	0.6	false
3532	se_FI	-7E-1	true
3533	se_FI	-0.7	false
3534	se_FI	8E10	true
3535	se_FI	80,000,000,000	false
3536	se_FI	-9.3456E-2	true
3537	se_FI	-0.093	false
3538	se_FI	1.023E7	true
3539	se_FI	10,230,000	false
3540	se_FI	1.23123456789099E2	true
3541	se_FI	123.123	false
3542	se_NO	1E3	true
3543	se_NO	1,000	false
3544	se_NO	-2E3	true
3545	se_NO	-2,000	false
3546	se_NO	3.98E2	true
3547	se_NO	398	false
3548	se_NO	4E-2	true
3549	se_NO	0.04	false
3550	se_NO	-5E-1	true
3551	se_NO	-0.5	false
3552	se_NO	6E-1	true
3553	se_NO	0.6	false
3554	se_NO	-7E-1	true
3555	se_NO	-0.7	false
3556	se_NO	8E10	true
3557	se_NO	80,000,000,000	false
3558	se_NO	-9.3456E-2	true
3559	se_NO	-0.093	false
3560	se_NO	1.023E7	true
3561	se_NO	10,230,000	false
3562	se_NO	1.23123456789099E2	true
3563	se_NO	123.123	false
3564	se_SE	1E3	true
3565	se_SE	1,000	false
3566	se_SE	-2E3	true
3567	se_SE	-2,000	false
3568	se_SE	3.98E2	true
3569	se_SE	398	false
3570	se_SE	4E-2	true
3571	se_SE	0.04	false
3572	se_SE	-5E-1	true
3573	se_SE	-0.5	false
3574	se_SE	6E-1	true
3575	se_SE	0.6	false
3576	se_SE	-7E-1	true
3577	se_SE	-0.7	false
3578	se_SE	8E10	true
3579	se_SE	80,000,000,000	false
3580	se_SE	-9.3456E-2	true
3581	se_SE	-0.093	false
3582	se_SE	1.023E7	true
3583	se_SE	10,230,000	false
3584	se_SE	1.23123456789099E2	true
3585	se_SE	123.123	false
3586	si_LK	1E3	true
3587	si_LK	1,000	false
3588	si_LK	-2E3	true
3589	si_LK	-2,000	false
3590	si_LK	3.98E2	true
3591	si_LK	398	false
3592	si_LK	4E-2	true
3593	si_LK	0.04	false
3594	si_LK	-5E-1	true
3595	si_LK	-0.5	false
3596	si_LK	6E-1	true
3597	si_LK	0.6	false
3598	si_LK	-7E-1	true
3599	si_LK	-0.7	false
3600	si_LK	8E10	true
3601	si_LK	80,000,000,000	false
3602	si_LK	-9.3456E-2	true
3603	si_LK	-0.093	false
3604	si_LK	1.023E7	true
3605	si_LK	10,230,000	false
3606	si_LK	1.23123456789099E2	true
3607	si_LK	123.123	false
3608	sk_SK	1E3	true
3609	sk_SK	1 000	false
3610	sk_SK	-2E3	true
3611	sk_SK	-2 000	false
3612	sk_SK	3,98E2	true
3613	sk_SK	398	false
3614	sk_SK	4E-2	true
3615	sk_SK	0,04	false
3616	sk_SK	-5E-1	true
3617	sk_SK	-0,5	false
3618	sk_SK	6E-1	true
3619	sk_SK	0,6	false
3620	sk_SK	-7E-1	true
3621	sk_SK	-0,7	false
3622	sk_SK	8E10	true
3623	sk_SK	80 000 000 000	false
3624	sk_SK	-9,3456E-2	true
3625	sk_SK	-0,093	false
3626	sk_SK	1,023E7	true
3627	sk_SK	10 230 000	false
3628	sk_SK	1,23123456789099E2	true
3629	sk_SK	123,123	false
3630	sl_SI	1e3	true
3631	sl_SI	1.000	false
3632	sl_SI	-2e3	true
3633	sl_SI	-2.000	false
3634	sl_SI	3,98e2	true
3635	sl_SI	398	false
3636	sl_SI	4e-2	true
3637	sl_SI	0,04	false
3638	sl_SI	-5e-1	true
3639	sl_SI	-0,5	false
3640	sl_SI	6e-1	true
3641	sl_SI	0,6	false
3642	sl_SI	-7e-1	true
3643	sl_SI	-0,7	false
3644	sl_SI	8e10	true
3645	sl_SI	80.000.000.000	false
3646	sl_SI	-9,3456e-2	true
3647	sl_SI	-0,093	false
3648	sl_SI	1,023e7	true
3649	sl_SI	10.230.000	false
3650	sl_SI	1,23123456789099e2	true
3651	sl_SI	123,123	false
3652	sma_NO	1E3	true
3653	sma_NO	1,000	false
3654	sma_NO	-2E3	true
3655	sma_NO	-2,000	false
3656	sma_NO	3.98E2	true
3657	sma_NO	398	false
3658	sma_NO	4E-2	true
3659	sma_NO	0.04	false
3660	sma_NO	-5E-1	true
3661	sma_NO	-0.5	false
3662	sma_NO	6E-1	true
3663	sma_NO	0.6	false
3664	sma_NO	-7E-1	true
3665	sma_NO	-0.7	false
3666	sma_NO	8E10	true
3667	sma_NO	80,000,000,000	false
3668	sma_NO	-9.3456E-2	true
3669	sma_NO	-0.093	false
3670	sma_NO	1.023E7	true
3671	sma_NO	10,230,000	false
3672	sma_NO	1.23123456789099E2	true
3673	sma_NO	123.123	false
3674	sma_SE	1E3	true
3675	sma_SE	1,000	false
3676	sma_SE	-2E3	true
3677	sma_SE	-2,000	false
3678	sma_SE	3.98E2	true
3679	sma_SE	398	false
3680	sma_SE	4E-2	true
3681	sma_SE	0.04	false
3682	sma_SE	-5E-1	true
3683	sma_SE	-0.5	false
3684	sma_SE	6E-1	true
3685	sma_SE	0.6	false
3686	sma_SE	-7E-1	true
3687	sma_SE	-0.7	false
3688	sma_SE	8E10	true
3689	sma_SE	80,000,000,000	false
3690	sma_SE	-9.3456E-2	true
3691	sma_SE	-0.093	false
3692	sma_SE	1.023E7	true
3693	sma_SE	10,230,000	false
3694	sma_SE	1.23123456789099E2	true
3695	sma_SE	123.123	false
3696	smj_NO	1E3	true
3697	smj_NO	1,000	false
3698	smj_NO	-2E3	true
3699	smj_NO	-2,000	false
3700	smj_NO	3.98E2	true
3701	smj_NO	398	false
3702	smj_NO	4E-2	true
3703	smj_NO	0.04	false
3704	smj_NO	-5E-1	true
3705	smj_NO	-0.5	false
3706	smj_NO	6E-1	true
3707	smj_NO	0.6	false
3708	smj_NO	-7E-1	true
3709	smj_NO	-0.7	false
3710	smj_NO	8E10	true
3711	smj_NO	80,000,000,000	false
3712	smj_NO	-9.3456E-2	true
3713	smj_NO	-0.093	false
3714	smj_NO	1.023E7	true
3715	smj_NO	10,230,000	false
3716	smj_NO	1.23123456789099E2	true
3717	smj_NO	123.123	false
3718	smj_SE	1E3	true
3719	smj_SE	1,000	false
3720	smj_SE	-2E3	true
3721	smj_SE	-2,000	false
3722	smj_SE	3.98E2	true
3723	smj_SE	398	false
3724	smj_SE	4E-2	true
3725	smj_SE	0.04	false
3726	smj_SE	-5E-1	true
3727	smj_SE	-0.5	false
3728	smj_SE	6E-1	true
3729	smj_SE	0.6	false
3730	smj_SE	-7E-1	true
3731	smj_SE	-0.7	false
3732	smj_SE	8E10	true
3733	smj_SE	80,000,000,000	false
3734	smj_SE	-9.3456E-2	true
3735	smj_SE	-0.093	false
3736	smj_SE	1.023E7	true
3737	smj_SE	10,230,000	false
3738	smj_SE	1.23123456789099E2	true
3739	smj_SE	123.123	false
3740	smn_FI	1E3	true
3741	smn_FI	1,000	false
3742	smn_FI	-2E3	true
3743	smn_FI	-2,000	false
3744	smn_FI	3.98E2	true
3745	smn_FI	398	false
3746	smn_FI	4E-2	true
3747	smn_FI	0.04	false
3748	smn_FI	-5E-1	true
3749	smn_FI	-0.5	false
3750	smn_FI	6E-1	true
3751	smn_FI	0.6	false
3752	smn_FI	-7E-1	true
3753	smn_FI	-0.7	false
3754	smn_FI	8E10	true
3755	smn_FI	80,000,000,000	false
3756	smn_FI	-9.3456E-2	true
3757	smn_FI	-0.093	false
3758	smn_FI	1.023E7	true
3759	smn_FI	10,230,000	false
3760	smn_FI	1.23123456789099E2	true
3761	smn_FI	123.123	false
3762	sms_FI	1E3	true
3763	sms_FI	1,000	false
3764	sms_FI	-2E3	true
3765	sms_FI	-2,000	false
3766	sms_FI	3.98E2	true
3767	sms_FI	398	false
3768	sms_FI	4E-2	true
3769	sms_FI	0.04	false
3770	sms_FI	-5E-1	true
3771	sms_FI	-0.5	false
3772	sms_FI	6E-1	true
3773	sms_FI	0.6	false
3774	sms_FI	-7E-1	true
3775	sms_FI	-0.7	false
3776	sms_FI	8E10	true
3777	sms_FI	80,000,000,000	false
3778	sms_FI	-9.3456E-2	true
3779	sms_FI	-0.093	false
3780	sms_FI	1.023E7	true
3781	sms_FI	10,230,000	false
3782	sms_FI	1.23123456789099E2	true
3783	sms_FI	123.123	false
3784	sq_AL	1E3	true
3785	sq_AL	1 000	false
3786	sq_AL	-2E3	true
3787	sq_AL	-2 000	false
3788	sq_AL	3,98E2	true
3789	sq_AL	398	false
3790	sq_AL	4E-2	true
3791	sq_AL	0,04	false
3792	sq_AL	-5E-1	true
3793	sq_AL	-0,5	false
3794	sq_AL	6E-1	true
3795	sq_AL	0,6	false
3796	sq_AL	-7E-1	true
3797	sq_AL	-0,7	false
3798	sq_AL	8E10	true
3799	sq_AL	80 000 000 000	false
3800	sq_AL	-9,3456E-2	true
3801	sq_AL	-0,093	false
3802	sq_AL	1,023E7	true
3803	sq_AL	10 230 000	false
3804	sq_AL	1,23123456789099E2	true
3805	sq_AL	123,123	false
3806	sr_Cyrl_BA	1E3	true
3807	sr_Cyrl_BA	1.000	false
3808	sr_Cyrl_BA	-2E3	true
3809	sr_Cyrl_BA	-2.000	false
3810	sr_Cyrl_BA	3,98E2	true
3811	sr_Cyrl_BA	398	false
3812	sr_Cyrl_BA	4E-2	true
3813	sr_Cyrl_BA	0,04	false
3814	sr_Cyrl_BA	-5E-1	true
3815	sr_Cyrl_BA	-0,5	false
3816	sr_Cyrl_BA	6E-1	true
3817	sr_Cyrl_BA	0,6	false
3818	sr_Cyrl_BA	-7E-1	true
3819	sr_Cyrl_BA	-0,7	false
3820	sr_Cyrl_BA	8E10	true
3821	sr_Cyrl_BA	80.000.000.000	false
3822	sr_Cyrl_BA	-9,3456E-2	true
3823	sr_Cyrl_BA	-0,093	false
3824	sr_Cyrl_BA	1,023E7	true
3825	sr_Cyrl_BA	10.230.000	false
3826	sr_Cyrl_BA	1,23123456789099E2	true
3827	sr_Cyrl_BA	123,123	false
3828	sr_Cyrl_CS	1E3	true
3829	sr_Cyrl_CS	1.000	false
3830	sr_Cyrl_CS	-2E3	true
3831	sr_Cyrl_CS	-2.000	false
3832	sr_Cyrl_CS	3,98E2	true
3833	sr_Cyrl_CS	398	false
3834	sr_Cyrl_CS	4E-2	true
3835	sr_Cyrl_CS	0,04	false
3836	sr_Cyrl_CS	-5E-1	true
3837	sr_Cyrl_CS	-0,5	false
3838	sr_Cyrl_CS	6E-1	true
3839	sr_Cyrl_CS	0,6	false
3840	sr_Cyrl_CS	-7E-1	true
3841	sr_Cyrl_CS	-0,7	false
3842	sr_Cyrl_CS	8E10	true
3843	sr_Cyrl_CS	80.000.000.000	false
3844	sr_Cyrl_CS	-9,3456E-2	true
3845	sr_Cyrl_CS	-0,093	false
3846	sr_Cyrl_CS	1,023E7	true
3847	sr_Cyrl_CS	10.230.000	false
3848	sr_Cyrl_CS	1,23123456789099E2	true
3849	sr_Cyrl_CS	123,123	false
3850	sr_Cyrl_ME	1E3	true
3851	sr_Cyrl_ME	1.000	false
3852	sr_Cyrl_ME	-2E3	true
3853	sr_Cyrl_ME	-2.000	false
3854	sr_Cyrl_ME	3,98E2	true
3855	sr_Cyrl_ME	398	false
3856	sr_Cyrl_ME	4E-2	true
3857	sr_Cyrl_ME	0,04	false
3858	sr_Cyrl_ME	-5E-1	true
3859	sr_Cyrl_ME	-0,5	false
3860	sr_Cyrl_ME	6E-1	true
3861	sr_Cyrl_ME	0,6	false
3862	sr_Cyrl_ME	-7E-1	true
3863	sr_Cyrl_ME	-0,7	false
3864	sr_Cyrl_ME	8E10	true
3865	sr_Cyrl_ME	80.000.000.000	false
3866	sr_Cyrl_ME	-9,3456E-2	true
3867	sr_Cyrl_ME	-0,093	false
3868	sr_Cyrl_ME	1,023E7	true
3869	sr_Cyrl_ME	10.230.000	false
3870	sr_Cyrl_ME	1,23123456789099E2	true
3871	sr_Cyrl_ME	123,123	false
3872	sr_Cyrl_RS	1E3	true
3873	sr_Cyrl_RS	1.000	false
3874	sr_Cyrl_RS	-2E3	true
3875	sr_Cyrl_RS	-2.000	false
3876	sr_Cyrl_RS	3,98E2	true
3877	sr_Cyrl_RS	398	false
3878	sr_Cyrl_RS	4E-2	true
3879	sr_Cyrl_RS	0,04	false
3880	sr_Cyrl_RS	-5E-1	true
3881	sr_Cyrl_RS	-0,5	false
3882	sr_Cyrl_RS	6E-1	true
3883	sr_Cyrl_RS	0,6	false
3884	sr_Cyrl_RS	-7E-1	true
3885	sr_Cyrl_RS	-0,7	false
3886	sr_Cyrl_RS	8E10	true
3887	sr_Cyrl_RS	80.000.000.000	false
3888	sr_Cyrl_RS	-9,3456E-2	true
3889	sr_Cyrl_RS	-0,093	false
3890	sr_Cyrl_RS	1,023E7	true
3891	sr_Cyrl_RS	10.230.000	false
3892	sr_Cyrl_RS	1,23123456789099E2	true
3893	sr_Cyrl_RS	123,123	false
3894	sr_Latn_BA	1E3	true
3895	sr_Latn_BA	1.000	false
3896	sr_Latn_BA	-2E3	true
3897	sr_Latn_BA	-2.000	false
3898	sr_Latn_BA	3,98E2	true
3899	sr_Latn_BA	398	false
3900	sr_Latn_BA	4E-2	true
3901	sr_Latn_BA	0,04	false
3902	sr_Latn_BA	-5E-1	true
3903	sr_Latn_BA	-0,5	false
3904	sr_Latn_BA	6E-1	true
3905	sr_Latn_BA	0,6	false
3906	sr_Latn_BA	-7E-1	true
3907	sr_Latn_BA	-0,7	false
3908	sr_Latn_BA	8E10	true
3909	sr_Latn_BA	80.000.000.000	false
3910	sr_Latn_BA	-9,3456E-2	true
3911	sr_Latn_BA	-0,093	false
3912	sr_Latn_BA	1,023E7	true
3913	sr_Latn_BA	10.230.000	false
3914	sr_Latn_BA	1,23123456789099E2	true
3915	sr_Latn_BA	123,123	false
3916	sr_Latn_CS	1E3	true
3917	sr_Latn_CS	1.000	false
3918	sr_Latn_CS	-2E3	true
3919	sr_Latn_CS	-2.000	false
3920	sr_Latn_CS	3,98E2	true
3921	sr_Latn_CS	398	false
3922	sr_Latn_CS	4E-2	true
3923	sr_Latn_CS	0,04	false
3924	sr_Latn_CS	-5E-1	true
3925	sr_Latn_CS	-0,5	false
3926	sr_Latn_CS	6E-1	true
3927	sr_Latn_CS	0,6	false
3928	sr_Latn_CS	-7E-1	true
3929	sr_Latn_CS	-0,7	false
3930	sr_Latn_CS	8E10	true
3931	sr_Latn_CS	80.000.000.000	false
3932	sr_Latn_CS	-9,3456E-2	true
3933	sr_Latn_CS	-0,093	false
3934	sr_Latn_CS	1,023E7	true
3935	sr_Latn_CS	10.230.000	false
3936	sr_Latn_CS	1,23123456789099E2	true
3937	sr_Latn_CS	123,123	false
3938	sr_Latn_ME	1E3	true
3939	sr_Latn_ME	1.000	false
3940	sr_Latn_ME	-2E3	true
3941	sr_Latn_ME	-2.000	false
3942	sr_Latn_ME	3,98E2	true
3943	sr_Latn_ME	398	false
3944	sr_Latn_ME	4E-2	true
3945	sr_Latn_ME	0,04	false
3946	sr_Latn_ME	-5E-1	true
3947	sr_Latn_ME	-0,5	false
3948	sr_Latn_ME	6E-1	true
3949	sr_Latn_ME	0,6	false
3950	sr_Latn_ME	-7E-1	true
3951	sr_Latn_ME	-0,7	false
3952	sr_Latn_ME	8E10	true
3953	sr_Latn_ME	80.000.000.000	false
3954	sr_Latn_ME	-9,3456E-2	true
3955	sr_Latn_ME	-0,093	false
3956	sr_Latn_ME	1,023E7	true
3957	sr_Latn_ME	10.230.000	false
3958	sr_Latn_ME	1,23123456789099E2	true
3959	sr_Latn_ME	123,123	false
3960	sr_Latn_RS	1E3	true
3961	sr_Latn_RS	1.000	false
3962	sr_Latn_RS	-2E3	true
3963	sr_Latn_RS	-2.000	false
3964	sr_Latn_RS	3,98E2	true
3965	sr_Latn_RS	398	false
3966	sr_Latn_RS	4E-2	true
3967	sr_Latn_RS	0,04	false
3968	sr_Latn_RS	-5E-1	true
3969	sr_Latn_RS	-0,5	false
3970	sr_Latn_RS	6E-1	true
3971	sr_Latn_RS	0,6	false
3972	sr_Latn_RS	-7E-1	true
3973	sr_Latn_RS	-0,7	false
3974	sr_Latn_RS	8E10	true
3975	sr_Latn_RS	80.000.000.000	false
3976	sr_Latn_RS	-9,3456E-2	true
3977	sr_Latn_RS	-0,093	false
3978	sr_Latn_RS	1,023E7	true
3979	sr_Latn_RS	10.230.000	false
3980	sr_Latn_RS	1,23123456789099E2	true
3981	sr_Latn_RS	123,123	false
3982	sv_FI	1×10^3	true
3983	sv_FI	1 000	false
3984	sv_FI	−2×10^3	true
3985	sv_FI	−2 000	false
3986	sv_FI	3,98×10^2	true
3987	sv_FI	398	false
3988	sv_FI	4×10^−2	true
3989	sv_FI	0,04	false
3990	sv_FI	−5×10^−1	true
3991	sv_FI	−0,5	false
3992	sv_FI	6×10^−1	true
3993	sv_FI	0,6	false
3994	sv_FI	−7×10^−1	true
3995	sv_FI	−0,7	false
3996	sv_FI	8×10^10	true
3997	sv_FI	80 000 000 000	false
3998	sv_FI	−9,3456×10^−2	true
3999	sv_FI	−0,093	false
4000	sv_FI	1,023×10^7	true
4001	sv_FI	10 230 000	false
4002	sv_FI	1,23123456789099×10^2	true
4003	sv_FI	123,123	false
4004	sv_SE	1×10^3	true
4005	sv_SE	1 000	false
4006	sv_SE	−2×10^3	true
4007	sv_SE	−2 000	false
4008	sv_SE	3,98×10^2	true
4009	sv_SE	398	false
4010	sv_SE	4×10^−2	true
4011	sv_SE	0,04	false
4012	sv_SE	−5×10^−1	true
4013	sv_SE	−0,5	false
4014	sv_SE	6×10^−1	true
4015	sv_SE	0,6	false
4016	sv_SE	−7×10^−1	true
4017	sv_SE	−0,7	false
4018	sv_SE	8×10^10	true
4019	sv_SE	80 000 000 000	false
4020	sv_SE	−9,3456×10^−2	true
4021	sv_SE	−0,093	false
4022	sv_SE	1,023×10^7	true
4023	sv_SE	10 230 000	false
4024	sv_SE	1,23123456789099×10^2	true
4025	sv_SE	123,123	false
4026	sw_KE	1E3	true
4027	sw_KE	1,000	false
4028	sw_KE	-2E3	true
4029	sw_KE	-2,000	false
4030	sw_KE	3.98E2	true
4031	sw_KE	398	false
4032	sw_KE	4E-2	true
4033	sw_KE	0.04	false
4034	sw_KE	-5E-1	true
4035	sw_KE	-0.5	false
4036	sw_KE	6E-1	true
4037	sw_KE	0.6	false
4038	sw_KE	-7E-1	true
4039	sw_KE	-0.7	false
4040	sw_KE	8E10	true
4041	sw_KE	80,000,000,000	false
4042	sw_KE	-9.3456E-2	true
4043	sw_KE	-0.093	false
4044	sw_KE	1.023E7	true
4045	sw_KE	10,230,000	false
4046	sw_KE	1.23123456789099E2	true
4047	sw_KE	123.123	false
4048	syr_SY	1E3	true
4049	syr_SY	1,000	false
4050	syr_SY	-2E3	true
4051	syr_SY	-2,000	false
4052	syr_SY	3.98E2	true
4053	syr_SY	398	false
4054	syr_SY	4E-2	true
4055	syr_SY	0.04	false
4056	syr_SY	-5E-1	true
4057	syr_SY	-0.5	false
4058	syr_SY	6E-1	true
4059	syr_SY	0.6	false
4060	syr_SY	-7E-1	true
4061	syr_SY	-0.7	false
4062	syr_SY	8E10	true
4063	syr_SY	80,000,000,000	false
4064	syr_SY	-9.3456E-2	true
4065	syr_SY	-0.093	false
4066	syr_SY	1.023E7	true
4067	syr_SY	10,230,000	false
4068	syr_SY	1.23123456789099E2	true
4069	syr_SY	123.123	false
4070	ta_IN	1E3	true
4071	ta_IN	1,000	false
4072	ta_IN	-2E3	true
4073	ta_IN	-2,000	false
4074	ta_IN	3.98E2	true
4075	ta_IN	398	false
4076	ta_IN	4E-2	true
4077	ta_IN	0.04	false
4078	ta_IN	-5E-1	true
4079	ta_IN	-0.5	false
4080	ta_IN	6E-1	true
4081	ta_IN	0.6	false
4082	ta_IN	-7E-1	true
4083	ta_IN	-0.7	false
4084	ta_IN	8E10	true
4085	ta_IN	80,00,00,00,000	false
4086	ta_IN	-9.3456E-2	true
4087	ta_IN	-0.093	false
4088	ta_IN	1.023E7	true
4089	ta_IN	1,02,30,000	false
4090	ta_IN	1.23123456789099E2	true
4091	ta_IN	123.123	false
4092	te_IN	1E3	true
4093	te_IN	1,000	false
4094	te_IN	-2E3	true
4095	te_IN	-2,000	false
4096	te_IN	3.98E2	true
