ID	Locale	"Fraction digits check"	"Currency symbol check"	Currency	"Uncurrency filter result"	Filtered
478	ar_AE	N	Y	د.إ.‏ ٠٫١٠٠	0.1	Y
479	ar_AE	Y	Y	٠٫١٠٠	٠٫١٠٠	N
480	ar_AE	Y	N	٠٫١٠٠	٠٫١٠٠	N
481	ar_AE	N	N	٠٫١٠٠	0.1	Y
482	ar_AE	N	Y	٠٫١٠٠	٠٫١٠٠	N
483	ar_AE	Y	Y	د.إ.‏ ٠٫١٠	0.1	Y
484	ar_AE	Y	Y	AED ٠٫١٠	0.1	Y
485	ar_AE	Y	Y	AED ٠٫١٠S	AED ٠٫١٠S	N
486	ar_AE	Y	Y	 ٠٫١٠	 ٠٫١٠	N
487	ar_AE	Y	N	 ٠٫١٠	0.1	Y
488	ar_AE	Y	Y	١اس‏-١	١اس‏-١	N
489	ar_AE	Y	N	١اس‏-١	١اس‏-١	N
490	ar_AE	Y	Y	د.إ.‏ ١اس‏-١	د.إ.‏ ١اس‏-١	N
491	ar_AE	Y	N	د.إ.‏ ١اس‏-١	د.إ.‏ ١اس‏-١	N
492	ar_AE	Y	Y	د.إ.‏ ٠٫٠	د.إ.‏ ٠٫٠	N
493	ar_AE	Y	N	د.إ.‏ ٠٫٠	د.إ.‏ ٠٫٠	N
494	ar_AE	N	N	د.إ.‏ ٠٫٠	0	Y
495	ar_AE	N	Y	د.إ.‏ ٠٫٠	0	Y
496	ar_AE	Y	Y	٠٫٠	٠٫٠	N
497	ar_AE	Y	N	٠٫٠	٠٫٠	N
498	ar_AE	N	N	٠٫٠	0	Y
499	ar_AE	N	Y	٠٫٠	٠٫٠	N
500	ar_AE	Y	Y	د.إ.‏ ٠٫٠١٠	د.إ.‏ ٠٫٠١٠	N
501	ar_AE	Y	N	د.إ.‏ ٠٫٠١٠	د.إ.‏ ٠٫٠١٠	N
502	ar_AE	N	N	د.إ.‏ ٠٫٠١٠	0.01	Y
503	ar_AE	N	Y	د.إ.‏ ٠٫٠١٠	0.01	Y
504	ar_AE	Y	Y	٠٫٠١٠	٠٫٠١٠	N
505	ar_AE	Y	N	٠٫٠١٠	٠٫٠١٠	N
506	ar_AE	N	N	٠٫٠١٠	0.01	Y
507	ar_AE	N	Y	٠٫٠١٠	٠٫٠١٠	N
508	ar_AE	Y	Y	د.إ.‏ ٠٫٠١	0.01	Y
509	ar_AE	Y	Y	AED ٠٫٠١	0.01	Y
510	ar_AE	Y	Y	AED ٠٫٠١S	AED ٠٫٠١S	N
511	ar_AE	Y	Y	 ٠٫٠١	 ٠٫٠١	N
512	ar_AE	Y	N	 ٠٫٠١	0.01	Y
513	ar_AE	Y	Y	١اس‏-٢	١اس‏-٢	N
514	ar_AE	Y	N	١اس‏-٢	١اس‏-٢	N
515	ar_AE	Y	Y	د.إ.‏ ١اس‏-٢	د.إ.‏ ١اس‏-٢	N
516	ar_AE	Y	N	د.إ.‏ ١اس‏-٢	د.إ.‏ ١اس‏-٢	N
517	ar_AE	Y	Y	د.إ.‏ ١٬٠٠٠٫٠٠	1000	Y
518	ar_AE	Y	Y	د.إ.‏ ١٠٠٠٫٠٠	1000	Y
519	ar_AE	Y	Y	AED ١٬٠٠٠٫٠٠	1000	Y
520	ar_AE	Y	Y	AED ١٠٠٠٫٠٠	1000	Y
521	ar_AE	Y	Y	AED ١٠٠٠٫٠٠S	AED ١٠٠٠٫٠٠S	N
522	ar_AE	Y	Y	 ١٬٠٠٠٫٠٠	 ١٬٠٠٠٫٠٠	N
523	ar_AE	Y	N	 ١٬٠٠٠٫٠٠	1000	Y
524	ar_AE	Y	Y	١اس٣	١اس٣	N
525	ar_AE	Y	N	١اس٣	١اس٣	N
526	ar_AE	Y	Y	د.إ.‏ ١اس٣	د.إ.‏ ١اس٣	N
527	ar_AE	Y	N	د.إ.‏ ١اس٣	د.إ.‏ ١اس٣	N
528	ar_AE	Y	Y	د.إ.‏ ١٬٢٣٤٫٦	د.إ.‏ ١٬٢٣٤٫٦	N
529	ar_AE	Y	N	د.إ.‏ ١٬٢٣٤٫٦	د.إ.‏ ١٬٢٣٤٫٦	N
530	ar_AE	N	N	د.إ.‏ ١٬٢٣٤٫٦	1234.6	Y
531	ar_AE	N	Y	د.إ.‏ ١٬٢٣٤٫٦	1234.6	Y
532	ar_AE	Y	Y	١٬٢٣٤٫٦	١٬٢٣٤٫٦	N
533	ar_AE	Y	N	١٬٢٣٤٫٦	١٬٢٣٤٫٦	N
534	ar_AE	N	N	١٬٢٣٤٫٦	1234.6	Y
535	ar_AE	N	Y	١٬٢٣٤٫٦	١٬٢٣٤٫٦	N
536	ar_AE	Y	Y	د.إ.‏ ١٬٢٣٤٫٦١٠	د.إ.‏ ١٬٢٣٤٫٦١٠	N
537	ar_AE	Y	N	د.إ.‏ ١٬٢٣٤٫٦١٠	د.إ.‏ ١٬٢٣٤٫٦١٠	N
538	ar_AE	N	N	د.إ.‏ ١٬٢٣٤٫٦١٠	1234.61	Y
539	ar_AE	N	Y	د.إ.‏ ١٬٢٣٤٫٦١٠	1234.61	Y
540	ar_AE	Y	Y	١٬٢٣٤٫٦١٠	١٬٢٣٤٫٦١٠	N
541	ar_AE	Y	N	١٬٢٣٤٫٦١٠	١٬٢٣٤٫٦١٠	N
542	ar_AE	N	N	١٬٢٣٤٫٦١٠	1234.61	Y
543	ar_AE	N	Y	١٬٢٣٤٫٦١٠	١٬٢٣٤٫٦١٠	N
544	ar_AE	Y	Y	د.إ.‏ ١٬٢٣٤٫٦١	1234.61	Y
545	ar_AE	Y	Y	د.إ.‏ ١٢٣٤٫٦١	1234.61	Y
546	ar_AE	Y	Y	AED ١٬٢٣٤٫٦١	1234.61	Y
547	ar_AE	Y	Y	AED ١٢٣٤٫٦١	1234.61	Y
548	ar_AE	Y	Y	AED ١٢٣٤٫٦١S	AED ١٢٣٤٫٦١S	N
549	ar_AE	Y	Y	 ١٬٢٣٤٫٦١	 ١٬٢٣٤٫٦١	N
550	ar_AE	Y	N	 ١٬٢٣٤٫٦١	1234.61	Y
551	ar_AE	Y	Y	١٫٢٣٤٦١اس٣	١٫٢٣٤٦١اس٣	N
552	ar_AE	Y	N	١٫٢٣٤٦١اس٣	١٫٢٣٤٦١اس٣	N
553	ar_AE	Y	Y	د.إ.‏ ١٫٢٣٤٦١اس٣	د.إ.‏ ١٫٢٣٤٦١اس٣	N
554	ar_AE	Y	N	د.إ.‏ ١٫٢٣٤٦١اس٣	د.إ.‏ ١٫٢٣٤٦١اس٣	N
555	ar_AE	Y	Y	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	N
556	ar_AE	Y	N	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	N
557	ar_AE	N	N	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	12345678.9	Y
558	ar_AE	N	Y	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	12345678.9	Y
559	ar_AE	Y	Y	١٢٬٣٤٥٬٦٧٨٫٩	١٢٬٣٤٥٬٦٧٨٫٩	N
560	ar_AE	Y	N	١٢٬٣٤٥٬٦٧٨٫٩	١٢٬٣٤٥٬٦٧٨٫٩	N
561	ar_AE	N	N	١٢٬٣٤٥٬٦٧٨٫٩	12345678.9	Y
562	ar_AE	N	Y	١٢٬٣٤٥٬٦٧٨٫٩	١٢٬٣٤٥٬٦٧٨٫٩	N
563	ar_AE	Y	Y	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	N
564	ar_AE	Y	N	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	N
565	ar_AE	N	N	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	12345678.9	Y
566	ar_AE	N	Y	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	12345678.9	Y
567	ar_AE	Y	Y	١٢٬٣٤٥٬٦٧٨٫٩٠٠	١٢٬٣٤٥٬٦٧٨٫٩٠٠	N
568	ar_AE	Y	N	١٢٬٣٤٥٬٦٧٨٫٩٠٠	١٢٬٣٤٥٬٦٧٨٫٩٠٠	N
569	ar_AE	N	N	١٢٬٣٤٥٬٦٧٨٫٩٠٠	12345678.9	Y
570	ar_AE	N	Y	١٢٬٣٤٥٬٦٧٨٫٩٠٠	١٢٬٣٤٥٬٦٧٨٫٩٠٠	N
571	ar_AE	Y	Y	د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠	12345678.9	Y
572	ar_AE	Y	Y	د.إ.‏ ١٢٣٤٥٦٧٨٫٩٠	12345678.9	Y
573	ar_AE	Y	Y	AED ١٢٬٣٤٥٬٦٧٨٫٩٠	12345678.9	Y
574	ar_AE	Y	Y	AED ١٢٣٤٥٦٧٨٫٩٠	12345678.9	Y
575	ar_AE	Y	Y	AED ١٢٣٤٥٦٧٨٫٩٠S	AED ١٢٣٤٥٦٧٨٫٩٠S	N
576	ar_AE	Y	Y	 ١٢٬٣٤٥٬٦٧٨٫٩٠	 ١٢٬٣٤٥٬٦٧٨٫٩٠	N
577	ar_AE	Y	N	 ١٢٬٣٤٥٬٦٧٨٫٩٠	12345678.9	Y
578	ar_AE	Y	Y	١٫٢٣٤٥٦٧٨٩اس٧	١٫٢٣٤٥٦٧٨٩اس٧	N
579	ar_AE	Y	N	١٫٢٣٤٥٦٧٨٩اس٧	١٫٢٣٤٥٦٧٨٩اس٧	N
580	ar_AE	Y	Y	د.إ.‏ ١٫٢٣٤٥٦٧٨٩اس٧	د.إ.‏ ١٫٢٣٤٥٦٧٨٩اس٧	N
581	ar_AE	Y	N	د.إ.‏ ١٫٢٣٤٥٦٧٨٩اس٧	د.إ.‏ ١٫٢٣٤٥٦٧٨٩اس٧	N
582	ar_AE	Y	Y	‏-د.إ.‏ ٠٫١	‏-د.إ.‏ ٠٫١	N
583	ar_AE	Y	N	‏-د.إ.‏ ٠٫١	‏-د.إ.‏ ٠٫١	N
584	ar_AE	N	N	‏-د.إ.‏ ٠٫١	-0.1	Y
585	ar_AE	N	Y	‏-د.إ.‏ ٠٫١	-0.1	Y
586	ar_AE	Y	Y	‏- ٠٫١	‏- ٠٫١	N
587	ar_AE	Y	N	‏- ٠٫١	‏- ٠٫١	N
588	ar_AE	N	N	‏- ٠٫١	-0.1	Y
589	ar_AE	N	Y	‏- ٠٫١	‏- ٠٫١	N
590	ar_AE	Y	Y	‏-د.إ.‏ ٠٫١٠٠	‏-د.إ.‏ ٠٫١٠٠	N
591	ar_AE	Y	N	‏-د.إ.‏ ٠٫١٠٠	‏-د.إ.‏ ٠٫١٠٠	N
592	ar_AE	N	N	‏-د.إ.‏ ٠٫١٠٠	-0.1	Y
593	ar_AE	N	Y	‏-د.إ.‏ ٠٫١٠٠	-0.1	Y
594	ar_AE	Y	Y	‏- ٠٫١٠٠	‏- ٠٫١٠٠	N
595	ar_AE	Y	N	‏- ٠٫١٠٠	‏- ٠٫١٠٠	N
596	ar_AE	N	N	‏- ٠٫١٠٠	-0.1	Y
597	ar_AE	N	Y	‏- ٠٫١٠٠	‏- ٠٫١٠٠	N
598	ar_AE	Y	Y	‏-د.إ.‏ ٠٫١٠	-0.1	Y
599	ar_AE	Y	Y	‏-AED ٠٫١٠	-0.1	Y
600	ar_AE	Y	Y	‏-AED ٠٫١٠S	‏-AED ٠٫١٠S	N
601	ar_AE	Y	Y	‏- ٠٫١٠	‏- ٠٫١٠	N
602	ar_AE	Y	N	‏- ٠٫١٠	-0.1	Y
603	ar_AE	Y	Y	‏-د.إ.‏ ١اس‏-١	‏-د.إ.‏ ١اس‏-١	N
604	ar_AE	Y	N	‏-د.إ.‏ ١اس‏-١	‏-د.إ.‏ ١اس‏-١	N
605	ar_AE	Y	Y	‏-د.إ.‏ ٠٫٠	‏-د.إ.‏ ٠٫٠	N
606	ar_AE	Y	N	‏-د.إ.‏ ٠٫٠	‏-د.إ.‏ ٠٫٠	N
607	ar_AE	N	N	‏-د.إ.‏ ٠٫٠	-0	Y
608	ar_AE	N	Y	‏-د.إ.‏ ٠٫٠	-0	Y
609	ar_AE	Y	Y	‏- ٠٫٠	‏- ٠٫٠	N
610	ar_AE	Y	N	‏- ٠٫٠	‏- ٠٫٠	N
611	ar_AE	N	N	‏- ٠٫٠	-0	Y
612	ar_AE	N	Y	‏- ٠٫٠	‏- ٠٫٠	N
613	ar_AE	Y	Y	‏-د.إ.‏ ٠٫٠١٠	‏-د.إ.‏ ٠٫٠١٠	N
614	ar_AE	Y	N	‏-د.إ.‏ ٠٫٠١٠	‏-د.إ.‏ ٠٫٠١٠	N
615	ar_AE	N	N	‏-د.إ.‏ ٠٫٠١٠	-0.01	Y
616	ar_AE	N	Y	‏-د.إ.‏ ٠٫٠١٠	-0.01	Y
617	ar_AE	Y	Y	‏- ٠٫٠١٠	‏- ٠٫٠١٠	N
618	ar_AE	Y	N	‏- ٠٫٠١٠	‏- ٠٫٠١٠	N
619	ar_AE	N	N	‏- ٠٫٠١٠	-0.01	Y
620	ar_AE	N	Y	‏- ٠٫٠١٠	‏- ٠٫٠١٠	N
621	ar_AE	Y	Y	‏-د.إ.‏ ٠٫٠١	-0.01	Y
622	ar_AE	Y	Y	‏-AED ٠٫٠١	-0.01	Y
623	ar_AE	Y	Y	‏-AED ٠٫٠١S	‏-AED ٠٫٠١S	N
624	ar_AE	Y	Y	‏- ٠٫٠١	‏- ٠٫٠١	N
625	ar_AE	Y	N	‏- ٠٫٠١	-0.01	Y
626	ar_AE	Y	Y	‏-د.إ.‏ ١اس‏-٢	‏-د.إ.‏ ١اس‏-٢	N
627	ar_AE	Y	N	‏-د.إ.‏ ١اس‏-٢	‏-د.إ.‏ ١اس‏-٢	N
628	ar_AE	Y	Y	‏-د.إ.‏ ١٬٠٠٠٫٠٠	-1000	Y
629	ar_AE	Y	Y	‏-د.إ.‏ ١٠٠٠٫٠٠	-1000	Y
630	ar_AE	Y	Y	‏-AED ١٬٠٠٠٫٠٠	-1000	Y
631	ar_AE	Y	Y	‏-AED ١٠٠٠٫٠٠	-1000	Y
632	ar_AE	Y	Y	‏-AED ١٠٠٠٫٠٠S	‏-AED ١٠٠٠٫٠٠S	N
633	ar_AE	Y	Y	‏- ١٬٠٠٠٫٠٠	‏- ١٬٠٠٠٫٠٠	N
634	ar_AE	Y	N	‏- ١٬٠٠٠٫٠٠	-1000	Y
635	ar_AE	Y	Y	‏-د.إ.‏ ١اس٣	‏-د.إ.‏ ١اس٣	N
636	ar_AE	Y	N	‏-د.إ.‏ ١اس٣	‏-د.إ.‏ ١اس٣	N
637	ar_AE	Y	Y	‏-د.إ.‏ ١٬٢٣٤٫٦	‏-د.إ.‏ ١٬٢٣٤٫٦	N
638	ar_AE	Y	N	‏-د.إ.‏ ١٬٢٣٤٫٦	‏-د.إ.‏ ١٬٢٣٤٫٦	N
639	ar_AE	N	N	‏-د.إ.‏ ١٬٢٣٤٫٦	-1234.6	Y
640	ar_AE	N	Y	‏-د.إ.‏ ١٬٢٣٤٫٦	-1234.6	Y
641	ar_AE	Y	Y	‏- ١٬٢٣٤٫٦	‏- ١٬٢٣٤٫٦	N
642	ar_AE	Y	N	‏- ١٬٢٣٤٫٦	‏- ١٬٢٣٤٫٦	N
643	ar_AE	N	N	‏- ١٬٢٣٤٫٦	-1234.6	Y
644	ar_AE	N	Y	‏- ١٬٢٣٤٫٦	‏- ١٬٢٣٤٫٦	N
645	ar_AE	Y	Y	‏-د.إ.‏ ١٬٢٣٤٫٦١٠	‏-د.إ.‏ ١٬٢٣٤٫٦١٠	N
646	ar_AE	Y	N	‏-د.إ.‏ ١٬٢٣٤٫٦١٠	‏-د.إ.‏ ١٬٢٣٤٫٦١٠	N
647	ar_AE	N	N	‏-د.إ.‏ ١٬٢٣٤٫٦١٠	-1234.61	Y
648	ar_AE	N	Y	‏-د.إ.‏ ١٬٢٣٤٫٦١٠	-1234.61	Y
649	ar_AE	Y	Y	‏- ١٬٢٣٤٫٦١٠	‏- ١٬٢٣٤٫٦١٠	N
650	ar_AE	Y	N	‏- ١٬٢٣٤٫٦١٠	‏- ١٬٢٣٤٫٦١٠	N
651	ar_AE	N	N	‏- ١٬٢٣٤٫٦١٠	-1234.61	Y
652	ar_AE	N	Y	‏- ١٬٢٣٤٫٦١٠	‏- ١٬٢٣٤٫٦١٠	N
653	ar_AE	Y	Y	‏-د.إ.‏ ١٬٢٣٤٫٦١	-1234.61	Y
654	ar_AE	Y	Y	‏-د.إ.‏ ١٢٣٤٫٦١	-1234.61	Y
655	ar_AE	Y	Y	‏-AED ١٬٢٣٤٫٦١	-1234.61	Y
656	ar_AE	Y	Y	‏-AED ١٢٣٤٫٦١	-1234.61	Y
657	ar_AE	Y	Y	‏-AED ١٢٣٤٫٦١S	‏-AED ١٢٣٤٫٦١S	N
658	ar_AE	Y	Y	‏- ١٬٢٣٤٫٦١	‏- ١٬٢٣٤٫٦١	N
659	ar_AE	Y	N	‏- ١٬٢٣٤٫٦١	-1234.61	Y
660	ar_AE	Y	Y	‏-د.إ.‏ ١٫٢٣٤٦١اس٣	‏-د.إ.‏ ١٫٢٣٤٦١اس٣	N
661	ar_AE	Y	N	‏-د.إ.‏ ١٫٢٣٤٦١اس٣	‏-د.إ.‏ ١٫٢٣٤٦١اس٣	N
662	ar_AE	Y	Y	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	N
663	ar_AE	Y	N	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	N
664	ar_AE	N	N	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	-12345678.9	Y
665	ar_AE	N	Y	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩	-12345678.9	Y
666	ar_AE	Y	Y	‏- ١٢٬٣٤٥٬٦٧٨٫٩	‏- ١٢٬٣٤٥٬٦٧٨٫٩	N
667	ar_AE	Y	N	‏- ١٢٬٣٤٥٬٦٧٨٫٩	‏- ١٢٬٣٤٥٬٦٧٨٫٩	N
668	ar_AE	N	N	‏- ١٢٬٣٤٥٬٦٧٨٫٩	-12345678.9	Y
669	ar_AE	N	Y	‏- ١٢٬٣٤٥٬٦٧٨٫٩	‏- ١٢٬٣٤٥٬٦٧٨٫٩	N
670	ar_AE	Y	Y	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	N
671	ar_AE	Y	N	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	N
672	ar_AE	N	N	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	-12345678.9	Y
673	ar_AE	N	Y	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠٠	-12345678.9	Y
674	ar_AE	Y	Y	‏- ١٢٬٣٤٥٬٦٧٨٫٩٠٠	‏- ١٢٬٣٤٥٬٦٧٨٫٩٠٠	N
675	ar_AE	Y	N	‏- ١٢٬٣٤٥٬٦٧٨٫٩٠٠	‏- ١٢٬٣٤٥٬٦٧٨٫٩٠٠	N
676	ar_AE	N	N	‏- ١٢٬٣٤٥٬٦٧٨٫٩٠٠	-12345678.9	Y
677	ar_AE	N	Y	‏- ١٢٬٣٤٥٬٦٧٨٫٩٠٠	‏- ١٢٬٣٤٥٬٦٧٨٫٩٠٠	N
678	ar_AE	Y	Y	‏-د.إ.‏ ١٢٬٣٤٥٬٦٧٨٫٩٠	-12345678.9	Y
679	ar_AE	Y	Y	‏-د.إ.‏ ١٢٣٤٥٦٧٨٫٩٠	-12345678.9	Y
680	ar_AE	Y	Y	‏-AED ١٢٬٣٤٥٬٦٧٨٫٩٠	-12345678.9	Y
681	ar_AE	Y	Y	‏-AED ١٢٣٤٥٦٧٨٫٩٠	-12345678.9	Y
682	ar_AE	Y	Y	‏-AED ١٢٣٤٥٦٧٨٫٩٠S	‏-AED ١٢٣٤٥٦٧٨٫٩٠S	N
683	ar_AE	Y	Y	‏- ١٢٬٣٤٥٬٦٧٨٫٩٠	‏- ١٢٬٣٤٥٬٦٧٨٫٩٠	N
684	ar_AE	Y	N	‏- ١٢٬٣٤٥٬٦٧٨٫٩٠	-12345678.9	Y
685	ar_AE	Y	Y	‏-د.إ.‏ ١٫٢٣٤٥٦٧٨٩اس٧	‏-د.إ.‏ ١٫٢٣٤٥٦٧٨٩اس٧	N
686	ar_AE	Y	N	‏-د.إ.‏ ١٫٢٣٤٥٦٧٨٩اس٧	‏-د.إ.‏ ١٫٢٣٤٥٦٧٨٩اس٧	N
687	ar_BH	Y	Y	د.ب.‏ ٠٫٠٠٠	0	Y
688	ar_BH	Y	Y	BHD ٠٫٠٠٠	0	Y
689	ar_BH	Y	Y	BHD ٠٫٠٠٠S	BHD ٠٫٠٠٠S	N
690	ar_BH	Y	Y	 ٠٫٠٠٠	 ٠٫٠٠٠	N
691	ar_BH	Y	N	 ٠٫٠٠٠	0	Y
692	ar_BH	Y	Y	٠اس٠	٠اس٠	N
693	ar_BH	Y	N	٠اس٠	٠اس٠	N
694	ar_BH	Y	Y	د.ب.‏ ٠اس٠	د.ب.‏ ٠اس٠	N
695	ar_BH	Y	N	د.ب.‏ ٠اس٠	د.ب.‏ ٠اس٠	N
696	ar_BH	Y	Y	د.ب.‏ ٠٫١٠	د.ب.‏ ٠٫١٠	N
697	ar_BH	Y	N	د.ب.‏ ٠٫١٠	د.ب.‏ ٠٫١٠	N
698	ar_BH	N	N	د.ب.‏ ٠٫١٠	0.1	Y
699	ar_BH	N	Y	د.ب.‏ ٠٫١٠	0.1	Y
700	ar_BH	Y	Y	٠٫١٠	٠٫١٠	N
701	ar_BH	Y	N	٠٫١٠	٠٫١٠	N
702	ar_BH	N	N	٠٫١٠	0.1	Y
703	ar_BH	N	Y	٠٫١٠	٠٫١٠	N
704	ar_BH	Y	Y	د.ب.‏ ٠٫١٠٠٠	د.ب.‏ ٠٫١٠٠٠	N
705	ar_BH	Y	N	د.ب.‏ ٠٫١٠٠٠	د.ب.‏ ٠٫١٠٠٠	N
706	ar_BH	N	N	د.ب.‏ ٠٫١٠٠٠	0.1	Y
707	ar_BH	N	Y	د.ب.‏ ٠٫١٠٠٠	0.1	Y
708	ar_BH	Y	Y	٠٫١٠٠٠	٠٫١٠٠٠	N
709	ar_BH	Y	N	٠٫١٠٠٠	٠٫١٠٠٠	N
710	ar_BH	N	N	٠٫١٠٠٠	0.1	Y
711	ar_BH	N	Y	٠٫١٠٠٠	٠٫١٠٠٠	N
712	ar_BH	Y	Y	د.ب.‏ ٠٫١٠٠	0.1	Y
713	ar_BH	Y	Y	BHD ٠٫١٠٠	0.1	Y
714	ar_BH	Y	Y	BHD ٠٫١٠٠S	BHD ٠٫١٠٠S	N
715	ar_BH	Y	Y	 ٠٫١٠٠	 ٠٫١٠٠	N
716	ar_BH	Y	N	 ٠٫١٠٠	0.1	Y
717	ar_BH	Y	Y	١اس‏-١	١اس‏-١	N
718	ar_BH	Y	N	١اس‏-١	١اس‏-١	N
719	ar_BH	Y	Y	د.ب.‏ ١اس‏-١	د.ب.‏ ١اس‏-١	N
720	ar_BH	Y	N	د.ب.‏ ١اس‏-١	د.ب.‏ ١اس‏-١	N
721	ar_BH	Y	Y	د.ب.‏ ٠٫٠١	د.ب.‏ ٠٫٠١	N
722	ar_BH	Y	N	د.ب.‏ ٠٫٠١	د.ب.‏ ٠٫٠١	N
723	ar_BH	N	N	د.ب.‏ ٠٫٠١	0.01	Y
724	ar_BH	N	Y	د.ب.‏ ٠٫٠١	0.01	Y
725	ar_BH	Y	Y	٠٫٠١	٠٫٠١	N
726	ar_BH	Y	N	٠٫٠١	٠٫٠١	N
727	ar_BH	N	N	٠٫٠١	0.01	Y
728	ar_BH	N	Y	٠٫٠١	٠٫٠١	N
729	ar_BH	Y	Y	د.ب.‏ ٠٫٠١٠٠	د.ب.‏ ٠٫٠١٠٠	N
730	ar_BH	Y	N	د.ب.‏ ٠٫٠١٠٠	د.ب.‏ ٠٫٠١٠٠	N
731	ar_BH	N	N	د.ب.‏ ٠٫٠١٠٠	0.01	Y
732	ar_BH	N	Y	د.ب.‏ ٠٫٠١٠٠	0.01	Y
733	ar_BH	Y	Y	٠٫٠١٠٠	٠٫٠١٠٠	N
734	ar_BH	Y	N	٠٫٠١٠٠	٠٫٠١٠٠	N
735	ar_BH	N	N	٠٫٠١٠٠	0.01	Y
736	ar_BH	N	Y	٠٫٠١٠٠	٠٫٠١٠٠	N
737	ar_BH	Y	Y	د.ب.‏ ٠٫٠١٠	0.01	Y
738	ar_BH	Y	Y	BHD ٠٫٠١٠	0.01	Y
739	ar_BH	Y	Y	BHD ٠٫٠١٠S	BHD ٠٫٠١٠S	N
740	ar_BH	Y	Y	 ٠٫٠١٠	 ٠٫٠١٠	N
741	ar_BH	Y	N	 ٠٫٠١٠	0.01	Y
742	ar_BH	Y	Y	١اس‏-٢	١اس‏-٢	N
743	ar_BH	Y	N	١اس‏-٢	١اس‏-٢	N
744	ar_BH	Y	Y	د.ب.‏ ١اس‏-٢	د.ب.‏ ١اس‏-٢	N
745	ar_BH	Y	N	د.ب.‏ ١اس‏-٢	د.ب.‏ ١اس‏-٢	N
746	ar_BH	Y	Y	د.ب.‏ ١٬٠٠٠٫٠٠٠	1000	Y
747	ar_BH	Y	Y	د.ب.‏ ١٠٠٠٫٠٠٠	1000	Y
748	ar_BH	Y	Y	BHD ١٬٠٠٠٫٠٠٠	1000	Y
749	ar_BH	Y	Y	BHD ١٠٠٠٫٠٠٠	1000	Y
750	ar_BH	Y	Y	BHD ١٠٠٠٫٠٠٠S	BHD ١٠٠٠٫٠٠٠S	N
751	ar_BH	Y	Y	 ١٬٠٠٠٫٠٠٠	 ١٬٠٠٠٫٠٠٠	N
752	ar_BH	Y	N	 ١٬٠٠٠٫٠٠٠	1000	Y
753	ar_BH	Y	Y	١اس٣	١اس٣	N
754	ar_BH	Y	N	١اس٣	١اس٣	N
755	ar_BH	Y	Y	د.ب.‏ ١اس٣	د.ب.‏ ١اس٣	N
756	ar_BH	Y	N	د.ب.‏ ١اس٣	د.ب.‏ ١اس٣	N
757	ar_BH	Y	Y	د.ب.‏ ١٬٢٣٤٫٦١	د.ب.‏ ١٬٢٣٤٫٦١	N
758	ar_BH	Y	N	د.ب.‏ ١٬٢٣٤٫٦١	د.ب.‏ ١٬٢٣٤٫٦١	N
759	ar_BH	N	N	د.ب.‏ ١٬٢٣٤٫٦١	1234.61	Y
760	ar_BH	N	Y	د.ب.‏ ١٬٢٣٤٫٦١	1234.61	Y
761	ar_BH	Y	Y	١٬٢٣٤٫٦١	١٬٢٣٤٫٦١	N
762	ar_BH	Y	N	١٬٢٣٤٫٦١	١٬٢٣٤٫٦١	N
763	ar_BH	N	N	١٬٢٣٤٫٦١	1234.61	Y
764	ar_BH	N	Y	١٬٢٣٤٫٦١	١٬٢٣٤٫٦١	N
765	ar_BH	Y	Y	د.ب.‏ ١٬٢٣٤٫٦١٠٠	د.ب.‏ ١٬٢٣٤٫٦١٠٠	N
766	ar_BH	Y	N	د.ب.‏ ١٬٢٣٤٫٦١٠٠	د.ب.‏ ١٬٢٣٤٫٦١٠٠	N
767	ar_BH	N	N	د.ب.‏ ١٬٢٣٤٫٦١٠٠	1234.61	Y
